Sample	SRA_Run_Id	Name	Sample Title	Description	BioProject	BioProject Title	Source	Country	collection date	INSDC center name	BioSample	Mouse strain
shHC8	SRR12334828	shHC8	Female mice exposed at 34°C	Cecum sample of Female mice exposed at 34°C 8 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Cecum	Switzerland		University of Geneva	SAMN15656439	C57BL/6J
shHF1	SRR12334823	shHF1	Female mice exposed at 34°C	Feces sample of Female mice exposed at 34°C 1 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648792	C57BL/6J
shHF2	SRR12334822	shHF2	Female mice exposed at 34°C	Feces sample of Female mice exposed at 34°C 2 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648793	C57BL/6J
shHF3	SRR12334819	shHF3	Female mice exposed at 34°C	Feces sample of Female mice exposed at 34°C 3 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648794	C57BL/6J
shHF4	SRR12334818	shHF4	Female mice exposed at 34°C	Feces sample of Female mice exposed at 34°C 4 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15656440	C57BL/6J
shHF5	SRR12334849	shHF5	Female mice exposed at 34°C	Feces sample of Female mice exposed at 34°C 5 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648795	C57BL/6J
shHF6	SRR12334848	shHF6	Female mice exposed at 34°C	Feces sample of Female mice exposed at 34°C 6 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648796	C57BL/6J
shHF7	SRR12334847	shHF7	Female mice exposed at 34°C	Feces sample of Female mice exposed at 34°C 7 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648797	C57BL/6J
shHF8	SRR12334846	shHF8	Female mice exposed at 34°C	Feces sample of Female mice exposed at 34°C 8 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648798	C57BL/6J
shRTC1	SRR12334845	shRTC1	Female control mice at RT	Cecum sample of Female control mice at RT 1 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Cecum	Switzerland		University of Geneva	SAMN15656441	C57BL/6J
shRTC2	SRR12334844	shRTC2	Female control mice at RT	Cecum sample of Female control mice at RT 2 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Cecum	Switzerland		University of Geneva	SAMN15656442	C57BL/6J
shRTC3	SRR12334843	shRTC3	Female control mice at RT	Cecum sample of Female control mice at RT 3 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Cecum	Switzerland		University of Geneva	SAMN15656443	C57BL/6J
shRTC4	SRR12334842	shRTC4	Female control mice at RT	Cecum sample of Female control mice at RT 4 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Cecum	Switzerland		University of Geneva	SAMN15656444 	C57BL/6J
shRTC5	SRR12334840	shRTC5	Female control mice at RT	Cecum sample of Female control mice at RT 5 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Cecum	Switzerland		University of Geneva	SAMN15656445	C57BL/6J
shRTC6	SRR12334839	shRTC6	Female control mice at RT	Cecum sample of Female control mice at RT 6 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Cecum	Switzerland		University of Geneva	SAMN15656446	C57BL/6J
shRTC7	SRR12334838	shRTC7	Female control mice at RT	Cecum sample of Female control mice at RT 7 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Cecum	Switzerland		University of Geneva	SAMN15656447	C57BL/6J
shRTC8	SRR12334837	shRTC8	Female control mice at RT	Cecum sample of Female control mice at RT 8 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Cecum	Switzerland		University of Geneva	SAMN15656448	C57BL/6J
shRTF1	SRR12334821	shRTF1	Female control mice at RT	Feces sample of Female control mice at RT 1 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648784	C57BL/6J
shRTF2	SRR12334820	shRTF2	Female control mice at RT	Feces sample of Female control mice at RT 2 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648785	C57BL/6J
shRTF3	SRR12334841	shRTF3	Female control mice at RT	Feces sample of Female control mice at RT 3 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648786	C57BL/6J
shRTF4	SRR12334830	shRTF4	Female control mice at RT	Feces sample of Female control mice at RT 4 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648787	C57BL/6J
shRTF5	SRR12334827	shRTF5	Female control mice at RT	Feces sample of Female control mice at RT 5 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648788	C57BL/6J
shRTF6	SRR12334826	shRTF6	Female control mice at RT	Feces sample of Female control mice at RT 6 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648789	C57BL/6J
shRTF7	SRR12334825	shRTF7	Female control mice at RT	Feces sample of Female control mice at RT 7 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648790	C57BL/6J
shRTF8	SRR12334824	shRTF8	Female control mice at RT	Feces sample of Female control mice at RT 8 sham opperated	PRJNA647832	Metagenomics of warm exposed mice	Feces	Switzerland		University of Geneva	SAMN15648791	C57BL/6J
SAMEA27208168	Multiple	STAT-IL10 pup	A66	d_stat_IL10	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27208168	C57BL
SAMEA27208918	Multiple	STAT-IL10 pup	A67	d_stat_IL10	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27208918	C57BL
SAMEA27210418	Multiple	STAT-IL10 pup	A68	d_stat_IL10	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27210418	C57BL
SAMEA27209668	Multiple	STAT-IL10 pup	A69	d_stat_IL10	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27209668	C57BL
SAMEA27206668	Multiple	STAT-inoculum	INOC_STAT	STAT_I	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27206668	C57BL
SAMEA27205918	Multiple	Control-IL10 pup	N55	c_control_IL10	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27205918	C57BL
SAMEA27205168	Multiple	Control-IL10 pup	N57	c_control_IL10	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27205168	C57BL
SAMEA27204418	Multiple	Control-IL10 pup	N58	c_control_IL10	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27204418	C57BL
SAMEA27203668	Multiple	Control-IL10 pup	N62	c_control_IL10	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27203668	C57BL
SAMEA27202168	Multiple	Control Wild-type pup	R21	a_control_WT	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27202168	C57BL
SAMEA27201418	Multiple	Control Wild-type pup	R22	a_control_WT	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27201418	C57BL
SAMEA27202918	Multiple	Control Wild-type pup	R24	a_control_WT	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27202918	C57BL
SAMEA27200668	Multiple	Control Wild-type pup	R26	a_control_WT	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27200668	C57BL
SAMEA27199918	Multiple	STAT Wild type pup	X01	b_stat_WT	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27199918	C57BL
SAMEA27199168	Multiple	STAT Wild type pup	X08	b_stat_WT	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27199168	C57BL
SAMEA27198418	Multiple	STAT Wild type pup	X11	b_stat_WT	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27198418	C57BL
SAMEA27197668	Multiple	STAT Wild type pup	X14	b_stat_WT	PRJEB18627	Intergenerational transfer of antibiotic-perturbed microbiota enhances colitis in susceptible mice	Feces	USA	2008-01-23	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA27197668	C57BL
SAMEA4643377	Multiple	JP201-1PAT-F-W3	JP201W3	1PAT-F-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643377	C57BL/6 NOD
SAMEA4643378	Multiple	JP201-1PAT-F-W7	JP201W7	1PAT-F-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643378	C57BL/6 NOD
SAMEA4643379	Multiple	JP20-1PAT-F-W3	JP20W3	1PAT-F-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643379	C57BL/6 NOD
SAMEA4643380	Multiple	JP20-1PAT-F-W7	JP20W7	1PAT-F-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643380	C57BL/6 NOD
SAMEA4643381	Multiple	JP221-1PAT-F-W3	JP221W3	1PAT-F-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643381	C57BL/6 NOD
SAMEA4643382	Multiple	JP221-1PAT-F-W7	JP221W7	1PAT-F-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643382	C57BL/6 NOD
SAMEA4643383	Multiple	JP224-1PAT-F-W3	JP224W3	1PAT-F-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643383	C57BL/6 NOD
SAMEA4643384	Multiple	JP224-1PAT-F-W7	JP224W7	1PAT-F-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643384	C57BL/6 NOD
SAMEA4643385	Multiple	JP22-1PAT-M-W3	JP22W3	1PAT-M-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643385	C57BL/6 NOD
SAMEA4643386	Multiple	JP22-1PAT-M-W7	JP22W7	1PAT-M-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643386	C57BL/6 NOD
SAMEA4643387	Multiple	JP24-1PAT-F-W3	JP24W3	1PAT-F-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643387	C57BL/6 NOD
SAMEA4643388	Multiple	JP24-1PAT-F-W7	JP24W7	1PAT-F-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643388	C57BL/6 NOD
SAMEA4643389	Multiple	JP257-Control-M-W3	JP257W3	Control-M-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643389	C57BL/6 NOD
SAMEA4643390	Multiple	JP257-Control-M-W7	JP257W7	Control-M-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643390	C57BL/6 NOD
SAMEA4643391	Multiple	JP258-Control-M-W3	JP258W3	Control-M-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643391	C57BL/6 NOD
SAMEA4643392	Multiple	JP258-Control-M-W7	JP258W7	Control-M-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643392	C57BL/6 NOD
SAMEA4643393	Multiple	JP29-1PAT-M-W3	JP29W3	1PAT-M-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643393	C57BL/6 NOD
SAMEA4643394	Multiple	JP29-1PAT-M-W7	JP29W7	1PAT-M-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643394	C57BL/6 NOD
SAMEA4643395	Multiple	JP2-1PAT-M-W3	JP2W3	1PAT-M-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643395	C57BL/6 NOD
SAMEA4643396	Multiple	JP2-1PAT-M-W7	JP2W7	1PAT-M-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643396	C57BL/6 NOD
SAMEA4643397	Multiple	JP30-1PAT-M-W3	JP30W3	1PAT-M-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643397	C57BL/6 NOD
SAMEA4643398	Multiple	JP30-1PAT-M-W7	JP30W7	1PAT-M-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643398	C57BL/6 NOD
SAMEA4643399	Multiple	JP402-1PAT-M-W3	JP402W3	1PAT-M-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643399	C57BL/6 NOD
SAMEA4643400	Multiple	JP402-1PAT-M-W7	JP402W7	1PAT-M-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643400	C57BL/6 NOD
SAMEA4643401	Multiple	JP45-1PAT-M-W3	JP45W3	1PAT-M-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643401	C57BL/6 NOD
SAMEA4643402	Multiple	JP45-1PAT-M-W7	JP45W7	1PAT-M-W7	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	18-Jun-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643402	C57BL/6 NOD
SAMEA4643403	Multiple	JP55-Control-F-W3	JP55W3	Control-F-W3	PRJEB26585	Antibiotic-induced acceleration of Type 1 diabetes alters intestinal innate pathway maturation	Feces	USA	21-May-2015	NEW YORK UNIVERSITY SCHOOL OF MEDICINE	SAMEA4643403	C57BL/6 NOD
